Delivery_ID,Truck_ID,Delivery_Date,Distance_KM,Was_Delayed,Delay_Hours,Penalty_Fees_USD
D30538,T095,2023-12-26,576,No,0,0
D30539,T095,2024-01-18,285,No,0,0
D30540,T095,2023-02-26,1222,No,0,0
D30541,T095,2023-04-05,679,No,0,0
D30542,T095,2023-06-02,90,No,0,0
D30543,T095,2023-11-22,1174,No,0,0
D30544,T095,2023-07-01,906,No,0,0
D30545,T095,2023-04-10,814,No,0,0
D30546,T095,2024-02-05,1157,No,0,0
D30547,T095,2023-04-19,1216,No,0,0
D30548,T095,2023-11-26,840,No,0,0
D30549,T095,2023-08-30,1246,No,0,0
D30550,T095,2023-10-09,1449,No,0,0
D30551,T095,2024-07-31,964,No,0,0
D30552,T095,2024-04-26,469,No,0,0
D30553,T095,2023-07-11,1303,No,0,0
D30554,T095,2023-03-28,1251,No,0,0
D30555,T095,2023-12-21,955,No,0,0
D30556,T095,2024-06-15,160,No,0,0
D30557,T095,2023-02-13,759,No,0,0
D30558,T095,2023-01-30,1009,Yes,7,938
D30559,T095,2024-08-09,189,No,0,0
D30560,T095,2023-02-20,1136,Yes,8,4981
D30561,T095,2024-03-24,670,No,0,0
D30562,T095,2023-07-14,913,No,0,0
D30563,T095,2023-04-23,358,No,0,0
D30564,T095,2024-12-02,1048,Yes,17,2405
D30565,T095,2023-01-03,285,No,0,0
D30566,T095,2024-08-05,912,No,0,0
D30567,T095,2023-08-08,371,No,0,0
D30568,T095,2024-09-25,845,No,0,0
D30569,T095,2023-08-15,1403,No,0,0
D30570,T095,2023-01-21,1404,Yes,18,2517
D30571,T095,2023-11-29,823,No,0,0
D30572,T095,2024-04-27,369,No,0,0
D30573,T095,2023-06-17,990,No,0,0
D30574,T095,2023-06-11,1190,No,0,0
D30575,T095,2023-03-24,1480,No,0,0
D30576,T095,2023-12-09,766,No,0,0
D30577,T095,2024-09-17,426,Yes,16,2739
D30578,T095,2024-05-20,1090,No,0,0
D30579,T095,2023-06-20,1299,No,0,0
D30580,T095,2024-11-04,918,No,0,0
D30581,T095,2023-02-08,613,No,0,0
D30582,T095,2023-07-07,269,No,0,0
D30583,T095,2024-04-26,254,No,0,0
D30584,T095,2024-11-11,242,No,0,0
D30585,T095,2024-09-28,1266,No,0,0
D30586,T095,2024-11-26,1062,Yes,4,1441
D30587,T095,2023-08-18,991,No,0,0
D30588,T095,2024-04-19,762,No,0,0
D30589,T095,2023-11-09,326,No,0,0
D30590,T095,2023-04-12,1395,No,0,0
D30591,T095,2023-09-21,769,No,0,0
D30592,T095,2024-05-04,826,No,0,0
D30593,T095,2023-09-04,824,Yes,9,4736
D30594,T095,2024-03-26,933,No,0,0
D30595,T095,2024-11-05,325,No,0,0
D30596,T096,2023-02-13,1112,No,0,0
D30597,T096,2024-01-06,1251,No,0,0
D30598,T096,2024-12-13,143,No,0,0
D30599,T096,2023-10-31,837,No,0,0
D30600,T096,2023-02-16,490,No,0,0
D30601,T096,2023-04-09,54,No,0,0
D30602,T096,2024-12-20,358,No,0,0
D30603,T096,2024-03-13,649,No,0,0
D30604,T096,2024-09-25,368,Yes,13,4069
D30605,T096,2023-10-16,925,No,0,0
D30606,T096,2024-07-13,682,No,0,0
D30607,T096,2024-02-07,352,No,0,0
D30608,T096,2024-08-10,405,No,0,0
D30609,T096,2024-08-21,1292,Yes,13,4417
D30610,T096,2023-09-02,1074,No,0,0
D30611,T096,2023-02-20,833,No,0,0
D30612,T096,2023-09-30,1470,No,0,0
D30613,T096,2023-12-12,884,No,0,0
D30614,T096,2024-05-13,1418,No,0,0
D30615,T096,2024-01-16,55,No,0,0
D30616,T096,2024-01-06,877,No,0,0
D30617,T096,2023-01-07,1492,No,0,0
D30618,T096,2024-12-29,141,No,0,0
D30619,T096,2023-02-20,1251,Yes,10,3673
D30620,T096,2024-08-19,733,No,0,0
D30621,T096,2024-04-18,1472,No,0,0
D30622,T096,2023-09-16,1422,Yes,19,4522
D30623,T096,2023-04-13,1347,No,0,0
D30624,T096,2023-02-15,724,No,0,0
D30625,T096,2023-09-16,1216,No,0,0
D30626,T096,2023-03-11,607,No,0,0
D30627,T096,2023-02-22,1223,Yes,11,4912
D30628,T096,2024-02-13,553,No,0,0
D30629,T096,2024-03-22,873,No,0,0
D30630,T096,2023-07-28,131,No,0,0
D30631,T096,2023-10-31,448,No,0,0
D30632,T096,2024-08-21,1268,No,0,0
D30633,T096,2024-02-16,272,No,0,0
D30634,T096,2023-03-19,834,No,0,0
D30635,T096,2023-02-05,707,No,0,0
D30636,T096,2024-01-20,1280,No,0,0
D30637,T096,2023-09-29,1133,No,0,0
D30638,T096,2023-09-22,545,No,0,0
D30639,T096,2023-01-04,1047,No,0,0
D30640,T096,2023-01-05,1122,Yes,5,767
D30641,T096,2023-07-13,995,No,0,0
D30642,T096,2023-04-10,361,No,0,0
D30643,T096,2024-08-01,959,No,0,0
D30644,T096,2024-09-04,1204,No,0,0
D30645,T096,2024-12-26,705,No,0,0
D30646,T096,2024-02-17,796,No,0,0
D30647,T096,2023-05-24,1469,No,0,0
D30648,T096,2024-08-19,342,No,0,0
D30649,T096,2024-05-13,1481,Yes,17,4383
D30650,T096,2024-07-02,52,No,0,0
D30651,T096,2023-08-21,839,No,0,0
D30652,T096,2024-02-23,188,No,0,0
D30653,T096,2023-05-31,192,No,0,0
D30654,T096,2024-02-19,111,No,0,0
D30655,T096,2023-09-04,1328,No,0,0
D30656,T096,2024-01-24,1062,Yes,10,4261
D30657,T096,2023-09-05,239,No,0,0
D30658,T096,2024-05-11,167,No,0,0
D30659,T096,2023-12-29,199,No,0,0
D30660,T096,2024-06-07,304,Yes,4,1220
D30661,T096,2023-01-22,1118,No,0,0
D30662,T096,2024-12-17,1470,No,0,0
D30663,T096,2023-07-07,628,No,0,0
D30664,T096,2024-02-22,893,No,0,0
D30665,T096,2024-08-16,1480,Yes,1,0
D30666,T096,2024-10-14,211,No,0,0
D30667,T096,2023-04-10,1281,Yes,2,96
D30668,T096,2024-07-01,87,No,0,0
D30669,T096,2023-11-20,924,No,0,0
D30670,T096,2023-04-02,1292,No,0,0
D30671,T096,2024-06-06,1395,Yes,8,1382
D30672,T096,2024-11-24,58,No,0,0
D30673,T096,2024-02-29,604,No,0,0
D30674,T096,2023-12-19,651,No,0,0
D30675,T096,2024-09-23,1259,No,0,0
D30676,T096,2023-02-23,312,No,0,0
D30677,T096,2023-12-25,1166,No,0,0
D30678,T096,2024-10-06,1346,Yes,7,887
D30679,T096,2024-01-20,672,No,0,0
D30680,T096,2024-12-14,433,No,0,0
D30681,T096,2024-02-18,1194,No,0,0
D30682,T096,2023-01-27,1069,No,0,0
D30683,T096,2024-09-29,1374,No,0,0
D30684,T096,2023-07-25,734,No,0,0
D30685,T096,2024-07-17,437,No,0,0
D30686,T096,2023-10-10,1366,No,0,0
D30687,T096,2023-03-08,1149,No,0,0
D30688,T096,2024-08-02,123,No,0,0
D30689,T096,2023-11-12,1362,No,0,0
D30690,T096,2024-08-18,933,No,0,0
D30691,T096,2023-10-10,871,Yes,2,390
D30692,T096,2023-06-18,1354,No,0,0
D30693,T096,2023-06-04,1026,No,0,0
D30694,T096,2024-01-22,325,No,0,0
D30695,T096,2023-05-21,749,No,0,0
D30696,T096,2023-11-23,1104,No,0,0
D30697,T096,2024-02-05,1436,No,0,0
D30698,T096,2023-07-05,1108,No,0,0
D30699,T096,2023-01-21,215,No,0,0
D30700,T096,2023-07-24,433,No,0,0
D30701,T096,2024-02-22,348,No,0,0
D30702,T096,2024-12-01,1193,No,0,0
D30703,T096,2023-02-22,211,No,0,0
D30704,T096,2024-05-26,867,No,0,0
D30705,T096,2023-01-30,1367,No,0,0
D30706,T096,2024-09-13,721,No,0,0
D30707,T096,2023-07-20,247,Yes,4,1046
D30708,T096,2024-04-23,853,No,0,0
D30709,T096,2023-10-28,498,No,0,0
D30710,T096,2023-07-10,1373,No,0,0
D30711,T096,2024-03-07,1491,No,0,0
D30712,T096,2023-02-07,199,No,0,0
D30713,T096,2023-03-09,1381,No,0,0
D30714,T096,2024-03-22,668,No,0,0
D30715,T096,2024-05-20,1351,Yes,14,4596
D30716,T096,2023-01-31,211,No,0,0
D30717,T096,2024-01-21,487,No,0,0
D30718,T096,2023-11-18,1095,No,0,0
D30719,T096,2023-04-06,94,No,0,0
D30720,T096,2024-10-25,892,No,0,0
D30721,T096,2024-10-30,177,No,0,0
D30722,T096,2024-01-30,466,No,0,0
D30723,T096,2024-03-24,70,No,0,0
D30724,T096,2024-03-04,292,No,0,0
D30725,T096,2024-02-27,329,No,0,0
D30726,T096,2023-03-19,183,No,0,0
D30727,T096,2024-06-22,991,No,0,0
D30728,T096,2023-06-12,1439,No,0,0
D30729,T096,2023-06-27,1395,No,0,0
D30730,T096,2024-11-30,1476,No,0,0
D30731,T096,2023-05-17,513,No,0,0
D30732,T096,2024-10-27,470,No,0,0
D30733,T096,2024-10-28,1224,No,0,0
D30734,T096,2023-11-28,597,No,0,0
D30735,T096,2023-07-25,1490,No,0,0
D30736,T096,2023-11-26,686,No,0,0
D30737,T096,2023-02-15,1484,No,0,0
D30738,T096,2023-01-16,105,No,0,0
D30739,T096,2024-08-12,1160,No,0,0
D30740,T096,2024-01-11,985,No,0,0
D30741,T096,2024-01-21,1245,No,0,0
D30742,T096,2024-12-14,539,No,0,0
D30743,T096,2024-12-15,848,No,0,0
D30744,T096,2024-05-07,642,No,0,0
D30745,T096,2023-02-12,1252,No,0,0
D30746,T096,2023-09-04,1472,No,0,0
D30747,T096,2023-06-02,621,No,0,0
D30748,T096,2023-08-29,1034,No,0,0
D30749,T096,2023-06-03,551,No,0,0
D30750,T096,2023-10-14,613,No,0,0
D30751,T096,2023-06-25,559,No,0,0
D30752,T096,2024-06-07,864,No,0,0
D30753,T096,2024-09-19,648,No,0,0
D30754,T096,2024-09-14,249,No,0,0
D30755,T096,2024-02-13,1098,No,0,0
D30756,T096,2023-01-03,220,No,0,0
D30757,T096,2024-04-28,162,No,0,0
D30758,T096,2024-11-21,469,No,0,0
D30759,T096,2024-09-26,204,No,0,0
D30760,T096,2023-04-11,182,No,0,0
D30761,T096,2023-01-07,951,Yes,7,1335
D30762,T096,2023-03-14,864,No,0,0
D30763,T096,2023-03-16,837,No,0,0
D30764,T096,2023-04-29,318,No,0,0
D30765,T096,2023-02-27,859,No,0,0
D30766,T096,2024-09-13,959,No,0,0
D30767,T096,2023-12-22,54,No,0,0
D30768,T096,2024-10-22,1188,No,0,0
D30769,T096,2023-07-03,694,No,0,0
D30770,T096,2024-07-09,1097,No,0,0
D30771,T096,2024-06-07,496,No,0,0
D30772,T096,2024-07-17,1416,No,0,0
D30773,T096,2023-04-13,691,Yes,19,1709
D30774,T096,2023-02-10,180,No,0,0
D30775,T096,2024-08-18,644,No,0,0
D30776,T096,2024-04-18,1490,No,0,0
D30777,T096,2024-11-18,1264,Yes,5,943
D30778,T096,2023-03-04,968,No,0,0
D30779,T096,2023-01-18,83,No,0,0
D30780,T096,2023-03-07,834,No,0,0
D30781,T096,2023-10-07,824,No,0,0
D30782,T096,2024-01-08,744,No,0,0
D30783,T096,2024-12-15,812,No,0,0
D30784,T096,2023-05-25,1424,No,0,0
D30785,T096,2023-05-08,1305,No,0,0
D30786,T096,2024-09-14,747,No,0,0
D30787,T096,2024-06-26,669,Yes,17,1610
D30788,T096,2023-06-23,476,No,0,0
D30789,T096,2024-11-02,389,No,0,0
D30790,T096,2024-06-28,227,No,0,0
D30791,T096,2023-01-26,754,No,0,0
D30792,T096,2023-12-06,1187,Yes,14,3147
D30793,T096,2024-01-08,162,No,0,0
D30794,T096,2023-06-18,357,No,0,0
D30795,T096,2024-06-25,491,Yes,15,1929
D30796,T096,2024-05-04,1393,No,0,0
D30797,T096,2024-03-17,709,No,0,0
D30798,T096,2023-03-28,305,No,0,0
D30799,T096,2024-04-19,504,No,0,0
D30800,T096,2023-04-09,287,No,0,0
D30801,T096,2023-05-06,1074,No,0,0
D30802,T096,2024-08-01,1032,No,0,0
D30803,T096,2023-06-16,528,No,0,0
D30804,T096,2024-03-01,1386,No,0,0
D30805,T096,2024-03-04,1323,No,0,0
D30806,T096,2023-02-15,563,No,0,0
D30807,T096,2024-04-27,748,No,0,0
D30808,T096,2023-11-05,528,No,0,0
D30809,T096,2024-12-14,781,No,0,0
D30810,T096,2023-10-03,64,No,0,0
D30811,T096,2024-12-15,600,No,0,0
D30812,T096,2024-06-09,377,No,0,0
D30813,T096,2023-01-03,1090,No,0,0
D30814,T096,2023-09-30,699,No,0,0
D30815,T096,2024-03-17,103,No,0,0
D30816,T096,2023-03-13,425,No,0,0
D30817,T096,2024-12-16,112,No,0,0
D30818,T096,2023-09-25,977,No,0,0
D30819,T096,2023-11-10,861,No,0,0
D30820,T096,2024-11-15,468,No,0,0
D30821,T096,2023-11-10,993,Yes,16,4415
D30822,T096,2024-08-25,317,No,0,0
D30823,T096,2023-02-13,901,No,0,0
D30824,T096,2023-07-11,186,No,0,0
D30825,T096,2024-02-10,1319,No,0,0
D30826,T096,2023-04-14,963,No,0,0
D30827,T096,2024-08-30,424,No,0,0
D30828,T096,2023-03-09,61,No,0,0
D30829,T096,2023-04-26,778,No,0,0
D30830,T096,2024-09-08,1165,No,0,0
D30831,T096,2023-07-26,177,No,0,0
D30832,T096,2023-12-26,1282,No,0,0
D30833,T096,2024-05-09,728,No,0,0
D30834,T096,2023-02-01,1341,No,0,0
D30835,T096,2023-12-07,646,No,0,0
D30836,T096,2024-08-16,240,No,0,0
D30837,T096,2023-03-09,1177,No,0,0
D30838,T096,2024-05-19,456,No,0,0
D30839,T096,2023-10-31,144,No,0,0
D30840,T096,2024-01-09,536,No,0,0
D30841,T096,2024-07-31,996,No,0,0
D30842,T096,2024-06-03,1183,No,0,0
D30843,T096,2024-06-17,1134,No,0,0
D30844,T096,2023-01-10,795,Yes,19,3497
D30845,T096,2023-07-24,1203,No,0,0
D30846,T096,2024-03-13,1002,Yes,13,3604
D30847,T096,2024-06-29,458,No,0,0
D30848,T096,2024-05-02,771,No,0,0
D30849,T096,2023-04-20,605,No,0,0
D30850,T096,2024-03-06,1490,No,0,0
D30851,T096,2023-02-24,1094,No,0,0
D30852,T096,2023-10-06,473,No,0,0
D30853,T096,2024-02-09,317,No,0,0
D30854,T096,2023-08-02,1208,No,0,0
D30855,T096,2023-07-05,963,Yes,19,1930
D30856,T096,2024-09-13,257,No,0,0
D30857,T096,2024-02-11,215,No,0,0
D30858,T096,2024-09-11,492,No,0,0
D30859,T096,2024-02-27,1079,No,0,0
D30860,T096,2023-10-26,1160,No,0,0
D30861,T096,2023-01-22,1401,No,0,0
D30862,T096,2023-08-13,1102,Yes,7,878
D30863,T096,2023-12-21,272,No,0,0
D30864,T096,2023-03-29,904,No,0,0
D30865,T096,2024-08-13,121,Yes,11,1858
D30866,T096,2024-03-14,1480,No,0,0
D30867,T096,2024-08-09,535,No,0,0
D30868,T096,2023-01-18,387,No,0,0
D30869,T096,2024-08-21,1487,No,0,0
D30870,T096,2023-04-04,637,No,0,0
D30871,T096,2024-01-17,243,No,0,0
D30872,T096,2023-12-10,528,No,0,0
D30873,T096,2023-01-29,1436,No,0,0
D30874,T096,2024-08-23,802,No,0,0
D30875,T096,2023-08-04,1116,No,0,0
D30876,T096,2024-08-07,816,No,0,0
D30877,T096,2023-10-27,987,No,0,0
D30878,T096,2024-11-01,1298,No,0,0
D30879,T096,2023-05-21,1418,Yes,5,705
D30880,T096,2023-11-12,360,No,0,0
D30881,T096,2023-12-08,745,No,0,0
D30882,T096,2023-02-01,1250,No,0,0
D30883,T096,2023-12-19,329,No,0,0
D30884,T096,2024-11-06,317,No,0,0
D30885,T096,2024-07-07,94,No,0,0
D30886,T096,2023-11-09,689,No,0,0
D30887,T096,2024-11-29,256,Yes,4,241
D30888,T096,2024-03-12,901,No,0,0
D30889,T096,2023-01-02,1400,Yes,11,4432
D30890,T096,2024-03-15,1087,No,0,0
D30891,T096,2023-02-15,1020,Yes,8,3181
D30892,T096,2024-11-04,977,No,0,0
D30893,T096,2023-03-07,365,No,0,0
D30894,T096,2023-02-07,494,No,0,0
D30895,T096,2024-10-24,1460,No,0,0
D30896,T096,2024-07-10,1391,No,0,0
D30897,T096,2024-02-05,280,No,0,0
D30898,T096,2024-01-17,285,No,0,0
D30899,T096,2023-12-22,85,Yes,6,991
D30900,T096,2023-05-19,261,No,0,0
D30901,T096,2023-12-08,129,No,0,0
D30902,T096,2023-02-25,231,No,0,0
D30903,T096,2024-12-16,1127,No,0,0
D30904,T096,2024-04-01,942,No,0,0
D30905,T096,2024-06-24,545,No,0,0
D30906,T096,2024-05-27,1228,No,0,0
D30907,T096,2023-05-02,789,Yes,20,2101
D30908,T096,2023-09-04,97,No,0,0
D30909,T096,2024-09-03,1126,No,0,0
D30910,T096,2023-03-22,641,No,0,0
D30911,T096,2023-09-24,986,No,0,0
D30912,T096,2024-11-03,159,No,0,0
D30913,T096,2023-05-19,66,No,0,0
D30914,T096,2024-12-02,593,No,0,0
D30915,T096,2023-11-01,202,No,0,0
D30916,T096,2023-08-03,1144,No,0,0
D30917,T096,2023-04-23,207,No,0,0
D30918,T096,2024-08-02,286,No,0,0
D30919,T096,2024-02-05,470,No,0,0
D30920,T096,2023-10-22,271,Yes,16,4297
D30921,T096,2024-08-07,541,No,0,0
D30922,T096,2024-09-05,254,No,0,0
D30923,T096,2023-11-02,307,No,0,0
D30924,T096,2023-10-22,939,No,0,0
D30925,T096,2023-09-02,1286,Yes,13,2339
D30926,T096,2024-08-04,643,No,0,0
D30927,T096,2024-08-25,866,No,0,0
D30928,T096,2023-11-19,1073,No,0,0
D30929,T096,2024-02-05,790,No,0,0
D30930,T096,2023-10-15,1453,No,0,0
D30931,T096,2023-11-07,777,No,0,0
D30932,T096,2024-09-08,851,Yes,11,2288
D30933,T096,2023-02-28,259,No,0,0
D30934,T096,2024-02-20,1045,No,0,0
D30935,T096,2024-05-28,402,No,0,0
D30936,T096,2024-01-22,1494,No,0,0
D30937,T096,2023-06-05,1253,No,0,0
D30938,T096,2024-02-14,1197,No,0,0
D30939,T096,2023-05-22,1398,No,0,0
D30940,T096,2023-04-07,50,No,0,0
D30941,T096,2024-10-28,260,Yes,17,2070
D30942,T096,2023-03-05,1275,No,0,0
D30943,T096,2023-04-18,637,No,0,0
D30944,T096,2024-01-28,226,No,0,0
D30945,T096,2023-11-17,1089,No,0,0
D30946,T096,2023-09-14,958,No,0,0
D30947,T096,2023-06-18,955,No,0,0
D30948,T096,2023-02-11,366,No,0,0
D30949,T096,2023-07-06,761,No,0,0
D30950,T096,2024-09-10,1396,No,0,0
D30951,T096,2024-03-30,246,No,0,0
D30952,T096,2024-04-11,398,No,0,0
D30953,T096,2023-01-23,1088,No,0,0
D30954,T096,2024-10-25,74,No,0,0
D30955,T096,2024-12-07,993,No,0,0
D30956,T096,2024-02-27,1120,No,0,0
D30957,T096,2024-05-30,1102,Yes,20,2259
D30958,T096,2024-04-12,749,No,0,0
D30959,T096,2024-02-15,1279,No,0,0
D30960,T096,2023-03-12,1490,No,0,0
D30961,T096,2023-09-12,156,No,0,0
D30962,T096,2024-10-05,1422,No,0,0
D30963,T096,2024-04-26,1000,No,0,0
D30964,T096,2024-11-28,354,No,0,0
D30965,T096,2024-03-23,664,No,0,0
D30966,T096,2023-11-09,342,No,0,0
D30967,T096,2023-02-28,66,No,0,0
D30968,T096,2024-01-13,1252,No,0,0
D30969,T096,2023-01-30,1247,No,0,0
D30970,T096,2024-12-06,435,No,0,0
D30971,T096,2024-09-21,84,Yes,8,2361
D30972,T096,2023-10-12,1255,No,0,0
D30973,T096,2023-09-18,756,No,0,0
D30974,T096,2024-12-24,516,No,0,0
D30975,T096,2024-01-24,897,No,0,0
D30976,T096,2023-05-16,572,No,0,0
D30977,T096,2023-05-27,647,No,0,0
D30978,T096,2023-12-22,541,No,0,0
D30979,T096,2023-11-20,1219,No,0,0
D30980,T096,2024-03-04,1425,No,0,0
D30981,T096,2023-04-02,586,No,0,0
D30982,T096,2023-08-12,718,No,0,0
D30983,T096,2023-09-08,796,No,0,0
D30984,T096,2023-08-07,1354,No,0,0
D30985,T096,2023-10-02,376,No,0,0
D30986,T096,2023-07-05,1137,No,0,0
D30987,T096,2024-03-16,368,No,0,0
D30988,T096,2024-09-22,283,No,0,0
D30989,T096,2024-09-25,403,No,0,0
D30990,T096,2023-03-25,1096,Yes,18,3943
D30991,T096,2023-04-06,1365,Yes,11,2567
D30992,T096,2023-04-04,100,No,0,0
D30993,T096,2023-12-13,1445,No,0,0
D30994,T096,2024-01-23,143,No,0,0
D30995,T096,2023-12-17,578,Yes,17,1555
D30996,T096,2023-08-14,818,No,0,0
D30997,T096,2024-09-14,269,No,0,0
D30998,T096,2024-08-25,585,No,0,0
D30999,T096,2024-02-22,1151,No,0,0
D31000,T096,2023-07-25,54,No,0,0
D31001,T096,2023-12-12,694,Yes,15,1117
D31002,T096,2024-09-28,736,No,0,0
D31003,T096,2023-06-12,349,No,0,0
D31004,T096,2024-05-10,948,No,0,0
D31005,T096,2024-09-13,514,Yes,1,0
D31006,T096,2023-07-18,661,No,0,0
D31007,T096,2023-03-20,620,No,0,0
D31008,T096,2023-06-28,1171,No,0,0
D31009,T096,2023-09-29,978,No,0,0
D31010,T096,2024-08-22,963,No,0,0
D31011,T096,2024-11-20,704,Yes,5,436
D31012,T096,2023-05-14,339,No,0,0
D31013,T096,2024-01-09,1165,No,0,0
D31014,T096,2023-12-07,835,Yes,16,1024
D31015,T096,2024-04-14,83,No,0,0
D31016,T096,2024-11-25,1072,No,0,0
D31017,T096,2023-08-04,1338,No,0,0
D31018,T096,2023-07-08,204,Yes,16,3605
D31019,T096,2023-11-15,166,No,0,0
D31020,T096,2023-03-30,309,Yes,19,3042
D31021,T096,2024-11-29,681,No,0,0
D31022,T096,2024-10-27,727,No,0,0
D31023,T096,2024-12-24,886,No,0,0
D31024,T096,2023-05-12,1020,No,0,0
D31025,T096,2024-06-03,1141,No,0,0
D31026,T096,2024-04-04,1067,Yes,3,272
D31027,T096,2024-01-10,551,No,0,0
D31028,T096,2023-08-08,1182,No,0,0
D31029,T096,2024-11-17,1359,No,0,0
D31030,T096,2024-10-05,688,No,0,0
D31031,T096,2023-07-13,317,No,0,0
D31032,T096,2023-07-30,612,No,0,0
D31033,T096,2024-09-08,537,No,0,0
D31034,T096,2024-07-02,650,Yes,5,1115
D31035,T096,2023-12-30,410,No,0,0
D31036,T096,2023-11-16,945,No,0,0
D31037,T096,2024-07-05,900,No,0,0
D31038,T096,2024-01-27,499,No,0,0
D31039,T096,2024-01-15,216,No,0,0
D31040,T096,2023-04-24,1103,No,0,0
D31041,T096,2024-01-19,878,No,0,0
D31042,T096,2024-01-21,582,No,0,0
D31043,T096,2024-04-16,217,No,0,0
D31044,T096,2023-09-24,811,No,0,0
D31045,T096,2023-02-23,1206,Yes,9,4721
D31046,T096,2023-02-07,1063,No,0,0
D31047,T096,2023-06-30,1057,No,0,0
D31048,T096,2023-09-03,886,No,0,0
D31049,T096,2024-07-25,1066,No,0,0
D31050,T096,2023-11-14,802,No,0,0
D31051,T096,2024-03-06,417,No,0,0
D31052,T096,2023-06-28,1405,No,0,0
D31053,T096,2024-05-31,1027,No,0,0
D31054,T096,2024-10-21,795,No,0,0
D31055,T096,2024-10-14,1162,No,0,0
D31056,T096,2023-12-06,1343,No,0,0
D31057,T096,2024-07-24,920,No,0,0
D31058,T096,2023-11-29,441,No,0,0
D31059,T096,2024-10-17,780,Yes,8,1063
D31060,T096,2024-08-22,666,No,0,0
D31061,T096,2024-08-08,971,No,0,0
D31062,T096,2023-03-23,866,No,0,0
D31063,T096,2024-09-18,436,No,0,0
D31064,T096,2024-09-14,1008,No,0,0
D31065,T096,2024-11-29,1298,No,0,0
D31066,T096,2023-10-26,624,No,0,0
D31067,T096,2023-07-03,1249,No,0,0
D31068,T096,2023-03-25,125,No,0,0
D31069,T096,2023-10-15,713,No,0,0
D31070,T096,2023-02-10,895,No,0,0
D31071,T096,2024-10-16,1062,No,0,0
D31072,T096,2024-06-06,1452,No,0,0
D31073,T096,2024-06-22,111,No,0,0
D31074,T096,2024-05-07,1491,Yes,7,718
D31075,T096,2023-01-13,722,No,0,0
D31076,T096,2023-10-06,749,No,0,0
D31077,T096,2024-09-30,556,No,0,0
D31078,T096,2023-03-19,332,No,0,0
D31079,T096,2023-12-23,1435,No,0,0
D31080,T096,2024-10-29,1001,No,0,0
D31081,T096,2023-06-16,1500,Yes,12,3826
D31082,T096,2023-06-05,1349,No,0,0
D31083,T096,2023-03-19,1313,No,0,0
D31084,T096,2023-08-02,139,No,0,0
D31085,T096,2023-02-01,750,No,0,0
D31086,T096,2024-11-23,1411,No,0,0
D31087,T096,2024-06-21,363,No,0,0
D31088,T096,2023-04-15,1218,No,0,0
D31089,T096,2024-01-03,1233,Yes,13,1461
D31090,T096,2024-08-23,976,No,0,0
D31091,T096,2024-08-04,683,No,0,0
D31092,T096,2023-12-23,913,No,0,0
D31093,T096,2023-01-27,259,No,0,0
D31094,T096,2023-12-20,504,No,0,0
D31095,T096,2023-10-01,1446,No,0,0
D31096,T096,2023-07-10,530,No,0,0
D31097,T096,2023-01-27,562,No,0,0
D31098,T096,2024-09-09,713,No,0,0
D31099,T096,2023-05-19,571,No,0,0
D31100,T096,2024-04-15,357,No,0,0
D31101,T096,2024-02-10,1261,No,0,0
D31102,T096,2023-11-09,603,Yes,9,3683
D31103,T096,2023-04-28,1412,No,0,0
D31104,T096,2024-05-03,1411,No,0,0
D31105,T096,2023-07-17,106,No,0,0
D31106,T096,2023-04-10,726,No,0,0
D31107,T096,2023-11-27,1479,No,0,0
D31108,T096,2024-03-16,118,No,0,0
D31109,T096,2024-05-15,105,No,0,0
D31110,T096,2024-02-28,491,No,0,0
D31111,T096,2024-03-06,1289,No,0,0
D31112,T096,2023-04-25,275,No,0,0
D31113,T096,2024-06-22,737,No,0,0
D31114,T096,2024-10-20,1459,No,0,0
D31115,T096,2024-08-30,1282,No,0,0
D31116,T096,2023-07-20,818,No,0,0
D31117,T096,2023-09-23,373,No,0,0
D31118,T096,2024-05-27,378,No,0,0
D31119,T096,2024-03-30,694,No,0,0
D31120,T096,2023-11-24,695,No,0,0
D31121,T096,2023-12-21,217,No,0,0
D31122,T096,2024-05-03,586,No,0,0
D31123,T096,2024-02-16,1245,No,0,0
D31124,T096,2024-02-12,656,No,0,0
D31125,T096,2023-11-11,692,No,0,0
D31126,T096,2023-10-01,720,No,0,0
D31127,T096,2024-02-02,1120,No,0,0
D31128,T096,2024-05-12,658,No,0,0
D31129,T096,2023-12-26,275,No,0,0
D31130,T097,2023-08-14,731,Yes,17,3047
D31131,T097,2024-04-22,884,No,0,0
D31132,T097,2023-07-02,176,No,0,0
D31133,T097,2024-08-09,1438,No,0,0
D31134,T097,2023-04-15,780,No,0,0
D31135,T097,2023-02-18,642,No,0,0
D31136,T097,2023-05-22,639,No,0,0
D31137,T097,2024-01-30,435,No,0,0
D31138,T097,2024-08-19,358,No,0,0
D31139,T097,2023-05-09,286,No,0,0
D31140,T097,2023-11-06,485,No,0,0
D31141,T097,2024-05-16,1441,No,0,0
D31142,T097,2024-08-16,1456,No,0,0
D31143,T097,2023-05-06,648,No,0,0
D31144,T097,2024-12-04,182,No,0,0
D31145,T097,2023-11-15,459,No,0,0
D31146,T097,2024-10-14,1013,No,0,0
D31147,T097,2023-10-05,1220,No,0,0
D31148,T097,2023-06-10,379,No,0,0
D31149,T097,2024-01-31,378,No,0,0
D31150,T097,2023-12-04,481,No,0,0
D31151,T097,2023-09-22,251,No,0,0
D31152,T097,2023-04-26,800,No,0,0
D31153,T097,2024-09-27,729,No,0,0
