Fuel_ID,Truck_ID,Date,Litres_Consumed,Distance_Covered_KM,Fuel_Efficiency_KMPL
F05399,T104,2023-07-08,1607,5125,3.19
F05400,T104,2023-11-09,1532,4886,3.19
F05401,T104,2023-11-19,1025,3271,3.19
F05402,T104,2023-11-02,1342,4280,3.19
F05403,T104,2023-04-22,1843,5880,3.19
F05404,T104,2023-04-24,1345,4290,3.19
F05405,T104,2023-04-16,1269,4049,3.19
F05406,T104,2023-12-15,1013,3230,3.19
F05407,T104,2023-12-23,1055,3364,3.19
F05408,T104,2023-12-21,1280,4082,3.19
F05409,T104,2023-01-26,1852,5907,3.19
F05410,T104,2023-01-17,2020,6444,3.19
F05411,T104,2023-01-08,1702,5429,3.19
F05412,T104,2024-09-06,1756,5603,3.19
F05413,T104,2024-09-22,1669,5325,3.19
F05414,T104,2024-09-27,1982,6324,3.19
F05415,T104,2024-02-16,1162,3707,3.19
F05416,T104,2024-02-12,1162,3707,3.19
F05417,T104,2024-02-20,1177,3755,3.19
F05418,T104,2024-05-13,2194,6998,3.19
F05419,T104,2024-05-22,1801,5746,3.19
F05420,T104,2024-05-22,2212,7055,3.19
F05421,T104,2023-08-18,2018,6436,3.19
F05422,T104,2023-08-24,2507,7996,3.19
F05423,T104,2023-08-22,2058,6566,3.19
F05424,T104,2023-02-04,2387,7614,3.19
F05425,T104,2023-02-20,2309,7366,3.19
F05426,T104,2023-02-25,2503,7986,3.19
F05427,T104,2024-08-27,1362,4346,3.19
F05428,T104,2024-08-09,1762,5621,3.19
F05429,T104,2024-08-24,1185,3779,3.19
F05430,T104,2024-01-17,1021,3256,3.19
F05431,T104,2024-01-16,1287,4105,3.19
F05432,T104,2024-01-12,1431,4565,3.19
F05433,T104,2024-11-09,849,2707,3.19
F05434,T104,2024-11-04,907,2893,3.19
F05435,T104,2024-11-26,1093,3486,3.19
F05436,T104,2023-09-03,902,2876,3.19
F05437,T104,2023-09-20,902,2876,3.19
F05438,T104,2023-09-26,1235,3940,3.19
F05439,T104,2023-03-08,730,2330,3.19
F05440,T104,2023-03-18,495,1578,3.19
F05441,T104,2023-03-22,408,1303,3.19
F05442,T104,2024-04-12,983,3135,3.19
F05443,T104,2024-04-05,897,2861,3.19
F05444,T104,2024-04-06,1078,3439,3.19
F05445,T104,2024-07-24,1109,3539,3.19
F05446,T104,2024-07-18,1063,3390,3.19
F05447,T104,2024-07-23,1483,4732,3.19
F05448,T105,2024-07-02,1682,4339,2.58
F05449,T105,2024-07-09,1279,3301,2.58
F05450,T105,2024-07-03,1992,5140,2.58
F05451,T105,2024-08-07,1855,4785,2.58
F05452,T105,2024-08-15,2805,7236,2.58
F05453,T105,2024-08-20,2510,6477,2.58
F05454,T105,2024-03-09,2133,5502,2.58
F05455,T105,2024-03-11,1640,4232,2.58
F05456,T105,2024-03-21,2179,5622,2.58
F05457,T105,2023-06-19,2700,6965,2.58
F05458,T105,2023-06-02,2410,6217,2.58
F05459,T105,2023-06-07,2454,6332,2.58
F05460,T105,2023-05-31,2521,6505,2.58
F05461,T105,2023-05-06,1860,4799,2.58
F05462,T105,2023-05-07,1876,4840,2.58
F05463,T105,2023-05-18,1313,3388,2.58
F05464,T105,2023-04-01,2464,6358,2.58
F05465,T105,2023-04-24,1479,3815,2.58
F05466,T105,2023-04-25,2504,6460,2.58
F05467,T105,2023-04-18,1498,3866,2.58
F05468,T105,2024-06-02,2348,6057,2.58
F05469,T105,2024-06-23,1859,4795,2.58
F05470,T105,2024-06-16,1683,4341,2.58
F05471,T105,2024-10-01,1177,3037,2.58
F05472,T105,2024-10-17,1668,4303,2.58
F05473,T105,2024-10-27,1324,3417,2.58
F05474,T105,2024-10-08,1798,4640,2.58
F05475,T105,2023-12-20,1531,3949,2.58
F05476,T105,2023-12-11,1367,3526,2.58
F05477,T105,2023-12-24,1731,4467,2.58
F05478,T105,2023-07-19,2968,7657,2.58
F05479,T105,2023-07-02,2866,7393,2.58
F05480,T105,2023-07-10,3172,8185,2.58
F05481,T105,2024-04-17,1584,4086,2.58
F05482,T105,2024-04-14,1891,4879,2.58
F05483,T105,2024-04-04,1891,4879,2.58
F05484,T105,2024-12-13,1320,3406,2.58
F05485,T105,2024-12-11,1941,5009,2.58
F05486,T105,2024-12-16,1926,4969,2.58
F05487,T105,2024-11-18,1472,3799,2.58
F05488,T105,2024-11-02,2474,6384,2.58
F05489,T105,2024-11-23,2393,6173,2.58
F05490,T105,2023-03-21,2770,7147,2.58
F05491,T105,2023-03-14,1799,4642,2.58
F05492,T105,2023-03-08,2344,6047,2.58
F05493,T105,2023-03-22,1918,4948,2.58
F05494,T105,2023-10-22,1783,4599,2.58
F05495,T105,2023-10-01,2292,5913,2.58
F05496,T105,2023-10-21,1673,4317,2.58
F05497,T105,2024-05-09,2537,6545,2.58
F05498,T105,2024-05-22,2226,5744,2.58
F05499,T105,2024-05-21,2873,7413,2.58
F05500,T105,2023-11-03,2267,5849,2.58
F05501,T105,2023-11-19,2473,6381,2.58
F05502,T105,2023-11-27,2164,5583,2.58
F05503,T105,2023-11-01,1937,4998,2.58
F05504,T105,2024-02-04,1824,4707,2.58
F05505,T105,2024-01-31,2672,6893,2.58
F05506,T105,2024-02-20,2194,5660,2.58
F05507,T105,2023-08-11,1693,4368,2.58
F05508,T105,2023-08-19,1438,3711,2.58
F05509,T105,2023-08-16,1802,4650,2.58
F05510,T105,2023-09-11,1832,4726,2.58
F05511,T105,2023-09-11,1976,5097,2.58
F05512,T105,2023-09-16,1626,4195,2.58
F05513,T105,2024-01-22,1597,4120,2.58
F05514,T105,2024-01-12,969,2500,2.58
F05515,T105,2024-01-16,1692,4366,2.58
F05516,T105,2023-02-05,2714,7002,2.58
F05517,T105,2023-02-16,2639,6808,2.58
F05518,T105,2023-02-15,2262,5835,2.58
F05519,T105,2023-01-09,1559,4022,2.58
F05520,T105,2023-01-16,2016,5202,2.58
F05521,T105,2023-01-01,1186,3060,2.58
F05522,T105,2024-08-31,1019,2629,2.58
F05523,T105,2024-09-18,1033,2664,2.58
F05524,T105,2024-09-04,1386,3575,2.58
F05525,T106,2024-01-04,1217,3494,2.87
F05526,T106,2024-01-07,1286,3690,2.87
F05527,T106,2024-01-03,1354,3886,2.87
F05528,T106,2024-06-13,2602,7468,2.87
F05529,T106,2024-06-27,1691,4854,2.87
F05530,T106,2024-06-15,2537,7281,2.87
F05531,T106,2024-06-01,2602,7468,2.87
F05532,T106,2024-03-07,1583,4542,2.87
F05533,T106,2024-03-06,1826,5241,2.87
F05534,T106,2024-03-20,2577,7396,2.87
F05535,T106,2024-03-17,2009,5765,2.87
F05536,T106,2024-03-04,2110,6057,2.87
F05537,T106,2024-12-13,1490,4277,2.87
F05538,T106,2024-12-16,2075,5955,2.87
F05539,T106,2024-12-16,1528,4385,2.87
F05540,T106,2024-02-25,1428,4099,2.87
F05541,T106,2024-02-24,2197,6306,2.87
F05542,T106,2024-02-04,1959,5623,2.87
F05543,T106,2024-07-21,1045,3000,2.87
F05544,T106,2024-07-12,1380,3961,2.87
F05545,T106,2024-07-06,1393,3999,2.87
F05546,T106,2023-10-21,2199,6310,2.87
F05547,T106,2023-10-05,1220,3500,2.87
F05548,T106,2023-10-07,1649,4732,2.87
F05549,T106,2024-10-20,2306,6618,2.87
F05550,T106,2024-10-04,2118,6078,2.87
F05551,T106,2024-10-22,1859,5335,2.87
F05552,T106,2024-10-22,2071,5943,2.87
F05553,T106,2024-04-01,2339,6712,2.87
F05554,T106,2024-04-21,1598,4586,2.87
F05555,T106,2024-04-14,2027,5817,2.87
F05556,T106,2024-05-07,1485,4263,2.87
F05557,T106,2024-05-04,1215,3488,2.87
F05558,T106,2024-05-09,1215,3488,2.87
F05559,T106,2024-05-04,2177,6249,2.87
F05560,T106,2024-08-12,2059,5909,2.87
F05561,T106,2024-08-05,2024,5809,2.87
F05562,T106,2024-08-11,1884,5408,2.87
F05563,T106,2024-08-06,2129,6109,2.87
F05564,T106,2023-12-05,2628,7543,2.87
F05565,T106,2023-12-24,2056,5901,2.87
F05566,T106,2023-12-14,2480,7117,2.87
F05567,T106,2023-12-15,2395,6874,2.87
F05568,T106,2023-05-07,3168,9092,2.87
F05569,T106,2023-05-22,3015,8652,2.87
F05570,T106,2023-05-25,2248,6452,2.87
F05571,T106,2023-02-01,2210,6344,2.87
F05572,T106,2023-02-11,1427,4096,2.87
F05573,T106,2023-01-31,2071,5944,2.87
F05574,T106,2023-06-25,1458,4184,2.87
F05575,T106,2023-06-12,2297,6591,2.87
F05576,T106,2023-06-04,1777,5101,2.87
F05577,T106,2023-04-13,1851,5313,2.87
F05578,T106,2023-04-12,2146,6158,2.87
F05579,T106,2023-04-08,2482,7124,2.87
F05580,T106,2023-09-10,1495,4291,2.87
F05581,T106,2023-09-10,1478,4242,2.87
F05582,T106,2023-09-26,1277,3664,2.87
F05583,T106,2023-09-06,1495,4291,2.87
F05584,T106,2023-07-05,1616,4638,2.87
F05585,T106,2023-07-16,2105,6041,2.87
F05586,T106,2023-07-13,2067,5933,2.87
F05587,T106,2023-07-11,2217,6364,2.87
F05588,T106,2024-09-25,1641,4710,2.87
F05589,T106,2024-09-24,1921,5514,2.87
F05590,T106,2024-09-17,1441,4136,2.87
F05591,T106,2023-11-18,2709,7774,2.87
F05592,T106,2023-11-02,2639,7573,2.87
F05593,T106,2023-11-09,2872,8243,2.87
F05594,T106,2023-01-04,2206,6330,2.87
F05595,T106,2022-12-31,1589,4559,2.87
F05596,T106,2023-01-09,2299,6598,2.87
F05597,T106,2023-08-15,2771,7954,2.87
F05598,T106,2023-07-31,2817,8084,2.87
F05599,T106,2023-08-12,2044,5867,2.87
F05600,T106,2024-11-11,1796,5155,2.87
F05601,T106,2024-11-11,2087,5991,2.87
F05602,T106,2024-11-21,1877,5387,2.87
F05603,T106,2023-03-14,2193,6295,2.87
F05604,T106,2023-03-13,2334,6700,2.87
F05605,T106,2023-03-03,1791,5140,2.87
F05606,T107,2024-05-15,2179,5839,2.68
F05607,T107,2024-05-07,1516,4062,2.68
F05608,T107,2024-05-07,1857,4976,2.68
F05609,T107,2024-05-24,1572,4214,2.68
F05610,T107,2024-05-04,2406,6448,2.68
F05611,T107,2023-06-12,2470,6619,2.68
F05612,T107,2023-05-31,2114,5666,2.68
F05613,T107,2023-06-08,2114,5666,2.68
F05614,T107,2023-12-22,1515,4061,2.68
F05615,T107,2023-12-01,2086,5590,2.68
F05616,T107,2023-12-21,2341,6275,2.68
F05617,T107,2023-12-06,1496,4008,2.68
F05618,T107,2023-09-11,2306,6180,2.68
F05619,T107,2023-09-12,2394,6415,2.68
F05620,T107,2023-09-04,2657,7122,2.68
F05621,T107,2024-01-16,2107,5648,2.68
F05622,T107,2024-01-21,1916,5134,2.68
F05623,T107,2024-01-01,2922,7830,2.68
F05624,T107,2024-01-18,2850,7637,2.68
F05625,T107,2024-06-19,2970,7960,2.68
F05626,T107,2024-06-26,1842,4936,2.68
F05627,T107,2024-06-03,2786,7466,2.68
F05628,T107,2024-06-02,2279,6108,2.68
F05629,T107,2024-06-25,2256,6047,2.68
F05630,T107,2024-09-27,1900,5092,2.68
F05631,T107,2024-09-12,1799,4821,2.68
F05632,T107,2024-09-25,1516,4063,2.68
F05633,T107,2024-09-18,1880,5038,2.68
F05634,T107,2023-02-14,1076,2885,2.68
F05635,T107,2023-01-31,1193,3197,2.68
F05636,T107,2023-02-22,1818,4873,2.68
F05637,T107,2024-04-04,2267,6076,2.68
F05638,T107,2024-04-06,2759,7395,2.68
F05639,T107,2024-04-16,2417,6477,2.68
F05640,T107,2024-04-27,1647,4414,2.68
F05641,T107,2023-07-17,2556,6850,2.68
F05642,T107,2023-07-01,2212,5929,2.68
F05643,T107,2023-07-18,2105,5642,2.68
F05644,T107,2024-02-21,1097,2939,2.68
F05645,T107,2024-02-10,1069,2866,2.68
F05646,T107,2024-02-25,1706,4571,2.68
F05647,T107,2023-10-05,1535,4115,2.68
F05648,T107,2023-10-26,1391,3728,2.68
F05649,T107,2023-10-16,1861,4987,2.68
F05650,T107,2024-11-06,2218,5943,2.68
F05651,T107,2024-11-24,1634,4379,2.68
F05652,T107,2024-11-09,2334,6256,2.68
F05653,T107,2024-11-03,2778,7445,2.68
F05654,T107,2024-08-19,2602,6974,2.68
F05655,T107,2024-08-02,2500,6700,2.68
F05656,T107,2024-08-22,2194,5880,2.68
F05657,T107,2023-08-07,2477,6638,2.68
F05658,T107,2023-08-25,2344,6282,2.68
F05659,T107,2023-08-20,2101,5630,2.68
F05660,T107,2023-08-18,1615,4327,2.68
F05661,T107,2023-03-07,1908,5113,2.68
F05662,T107,2023-03-03,1522,4079,2.68
F05663,T107,2023-03-04,2079,5573,2.68
F05664,T107,2023-05-15,1487,3985,2.68
F05665,T107,2023-05-11,1365,3657,2.68
F05666,T107,2023-05-05,1871,5013,2.68
F05667,T107,2024-07-25,1902,5097,2.68
F05668,T107,2024-06-30,2103,5636,2.68
F05669,T107,2024-07-12,2359,6322,2.68
F05670,T107,2024-07-01,1628,4362,2.68
F05671,T107,2024-07-18,2322,6224,2.68
F05672,T107,2023-01-25,1816,4866,2.68
F05673,T107,2023-01-12,2328,6240,2.68
F05674,T107,2023-01-14,2542,6812,2.68
F05675,T107,2023-01-01,1837,4923,2.68
F05676,T107,2024-10-11,2394,6417,2.68
F05677,T107,2024-10-15,2157,5781,2.68
F05678,T107,2024-10-03,2459,6590,2.68
F05679,T107,2024-12-23,1633,4377,2.68
F05680,T107,2024-12-19,2646,7091,2.68
F05681,T107,2024-12-24,2274,6094,2.68
F05682,T107,2024-12-18,1468,3933,2.68
F05683,T107,2023-11-12,1985,5321,2.68
F05684,T107,2023-11-20,1723,4617,2.68
F05685,T107,2023-11-24,1296,3474,2.68
F05686,T107,2024-03-21,1808,4845,2.68
F05687,T107,2024-03-17,1135,3042,2.68
F05688,T107,2024-03-22,1710,4582,2.68
F05689,T107,2023-04-15,1699,4552,2.68
F05690,T107,2023-04-24,1539,4124,2.68
F05691,T107,2023-04-18,2538,6802,2.68
F05692,T108,2024-07-13,1570,5164,3.29
F05693,T108,2024-07-21,1300,4276,3.29
F05694,T108,2024-07-19,1772,5831,3.29
F05695,T108,2022-12-31,1160,3817,3.29
F05696,T108,2023-01-06,1025,3372,3.29
F05697,T108,2023-01-11,928,3053,3.29
F05698,T108,2023-07-11,816,2686,3.29
F05699,T108,2023-07-18,774,2546,3.29
F05700,T108,2023-07-22,1021,3358,3.29
F05701,T108,2024-04-22,1325,4359,3.29
F05702,T108,2024-04-26,1957,6437,3.29
F05703,T108,2024-04-24,1125,3700,3.29
F05704,T108,2024-10-17,1348,4435,3.29
F05705,T108,2024-10-17,965,3174,3.29
F05706,T108,2024-10-12,890,2929,3.29
F05707,T108,2023-11-01,2612,8594,3.29
F05708,T108,2023-11-06,1756,5777,3.29
F05709,T108,2023-11-21,1520,5002,3.29
F05710,T108,2023-12-19,1838,6046,3.29
F05711,T108,2023-12-16,1758,5783,3.29
F05712,T108,2023-12-21,1710,5625,3.29
F05713,T108,2023-09-06,803,2643,3.29
F05714,T108,2023-09-24,717,2360,3.29
F05715,T108,2023-09-25,1157,3807,3.29
F05716,T108,2024-01-10,1000,3291,3.29
F05717,T108,2024-01-23,1011,3326,3.29
F05718,T108,2024-01-21,947,3116,3.29
F05719,T108,2023-06-19,772,2541,3.29
F05720,T108,2023-06-06,1259,4142,3.29
F05721,T108,2023-06-20,1312,4316,3.29
F05722,T108,2023-08-23,2005,6598,3.29
F05723,T108,2023-08-23,1617,5321,3.29
F05724,T108,2023-08-04,1844,6066,3.29
F05725,T108,2024-05-20,1304,4290,3.29
F05726,T108,2024-05-17,1681,5529,3.29
F05727,T108,2024-05-12,1075,3538,3.29
F05728,T108,2024-06-20,1513,4979,3.29
F05729,T108,2024-06-13,1306,4296,3.29
F05730,T108,2024-06-27,1143,3759,3.29
F05731,T108,2023-05-23,1279,4207,3.29
F05732,T108,2023-05-07,872,2868,3.29
F05733,T108,2023-05-14,1093,3595,3.29
F05734,T108,2023-10-10,2008,6605,3.29
F05735,T108,2023-10-02,1712,5631,3.29
F05736,T108,2023-10-20,1399,4602,3.29
F05737,T108,2023-04-05,1163,3827,3.29
F05738,T108,2023-04-23,1710,5626,3.29
F05739,T108,2023-04-16,1163,3827,3.29
F05740,T108,2024-02-10,1110,3652,3.29
F05741,T108,2024-02-24,1374,4521,3.29
F05742,T108,2024-02-02,803,2643,3.29
F05743,T108,2024-12-05,1612,5302,3.29
F05744,T108,2024-12-13,1864,6131,3.29
F05745,T108,2024-12-10,1947,6407,3.29
F05746,T108,2023-03-21,1265,4161,3.29
F05747,T108,2023-03-04,1667,5483,3.29
F05748,T108,2023-03-13,1726,5679,3.29
F05749,T108,2024-09-27,1659,5458,3.29
F05750,T108,2024-09-27,1994,6560,3.29
F05751,T108,2024-09-09,1575,5182,3.29
F05752,T108,2024-02-29,406,1335,3.29
F05753,T108,2024-03-12,552,1815,3.29
F05754,T108,2024-03-01,687,2260,3.29
F05755,T108,2024-08-05,891,2931,3.29
F05756,T108,2024-08-13,1171,3852,3.29
F05757,T108,2024-08-04,1202,3954,3.29
F05758,T108,2024-11-05,1715,5641,3.29
F05759,T108,2024-11-14,1322,4348,3.29
F05760,T108,2024-11-13,1290,4244,3.29
F05761,T108,2023-02-26,1584,5213,3.29
F05762,T108,2023-02-11,1650,5427,3.29
F05763,T108,2023-02-08,1260,4145,3.29
F05764,T109,2023-12-01,1762,4318,2.45
F05765,T109,2023-12-22,1886,4620,2.45
F05766,T109,2023-12-19,1865,4570,2.45
F05767,T109,2023-12-08,1988,4871,2.45
F05768,T109,2023-10-12,1433,3512,2.45
F05769,T109,2023-10-23,1744,4272,2.45
F05770,T109,2023-10-12,1802,4414,2.45
F05771,T109,2023-10-18,1898,4651,2.45
F05772,T109,2024-02-02,2965,7264,2.45
F05773,T109,2024-02-07,2471,6053,2.45
F05774,T109,2024-02-17,2051,5024,2.45
F05775,T109,2024-02-16,1779,4358,2.45
F05776,T109,2023-08-11,1602,3925,2.45
F05777,T109,2023-08-02,2598,6365,2.45
F05778,T109,2023-08-07,2165,5304,2.45
F05779,T109,2023-08-10,1580,3872,2.45
F05780,T109,2024-04-09,2841,6960,2.45
F05781,T109,2024-04-12,2741,6716,2.45
F05782,T109,2024-04-16,2243,5495,2.45
F05783,T109,2024-04-08,1894,4640,2.45
F05784,T109,2024-04-08,2268,5556,2.45
F05785,T109,2024-08-19,1904,4666,2.45
F05786,T109,2024-08-01,2311,5662,2.45
F05787,T109,2024-08-03,2461,6029,2.45
F05788,T109,2024-08-14,1712,4194,2.45
F05789,T109,2024-03-06,2072,5076,2.45
F05790,T109,2024-03-01,1687,4134,2.45
F05791,T109,2024-03-24,2606,6385,2.45
F05792,T109,2024-12-21,1608,3939,2.45
F05793,T109,2024-12-26,2150,5267,2.45
F05794,T109,2024-12-07,1824,4470,2.45
F05795,T109,2024-11-30,2023,4957,2.45
F05796,T109,2023-05-15,3324,8144,2.45
F05797,T109,2023-05-24,2352,5763,2.45
F05798,T109,2023-05-20,3094,7580,2.45
F05799,T109,2023-05-23,3094,7580,2.45
F05800,T109,2023-04-05,2001,4902,2.45
F05801,T109,2023-04-22,2512,6154,2.45
F05802,T109,2023-04-21,2618,6415,2.45
F05803,T109,2024-05-01,1491,3652,2.45
F05804,T109,2024-05-08,1779,4359,2.45
F05805,T109,2024-05-24,2052,5027,2.45
F05806,T109,2023-03-12,1404,3439,2.45
F05807,T109,2023-03-12,1228,3009,2.45
F05808,T109,2023-03-27,1357,3325,2.45
F05809,T109,2024-11-03,1491,3653,2.45
F05810,T109,2024-11-18,1153,2824,2.45
F05811,T109,2024-11-05,1399,3427,2.45
F05812,T109,2024-11-26,1891,4632,2.45
F05813,T109,2023-01-22,2744,6722,2.45
F05814,T109,2023-01-23,2600,6371,2.45
F05815,T109,2023-01-17,2242,5494,2.45
F05816,T109,2023-01-18,2934,7189,2.45
F05817,T109,2023-02-24,1913,4687,2.45
F05818,T109,2023-02-02,1913,4687,2.45
F05819,T109,2023-02-01,1614,3954,2.45
F05820,T109,2024-09-23,2274,5571,2.45
F05821,T109,2024-09-23,1360,3333,2.45
F05822,T109,2024-09-25,1304,3196,2.45
F05823,T109,2023-07-20,1221,2992,2.45
F05824,T109,2023-07-15,1679,4114,2.45
F05825,T109,2023-07-25,1588,3890,2.45
F05826,T109,2023-11-18,2706,6630,2.45
F05827,T109,2023-11-09,1619,3967,2.45
F05828,T109,2023-11-27,2749,6734,2.45
F05829,T109,2024-06-16,2164,5301,2.45
F05830,T109,2024-05-31,2793,6842,2.45
F05831,T109,2024-06-26,2138,5239,2.45
F05832,T109,2024-10-07,1707,4181,2.45
F05833,T109,2024-10-24,1950,4778,2.45
F05834,T109,2024-10-05,2194,5375,2.45
F05835,T109,2024-01-09,1525,3736,2.45
F05836,T109,2024-01-15,1478,3622,2.45
F05837,T109,2024-01-26,1649,4041,2.45
F05838,T109,2024-07-21,2770,6786,2.45
F05839,T109,2024-06-30,1903,4662,2.45
F05840,T109,2024-07-03,2288,5606,2.45
F05841,T109,2023-09-15,1521,3726,2.45
F05842,T109,2023-09-24,1742,4269,2.45
F05843,T109,2023-09-06,1695,4153,2.45
F05844,T109,2023-06-24,2089,5118,2.45
F05845,T109,2023-06-02,2290,5611,2.45
F05846,T109,2023-05-31,1888,4625,2.45
F05847,T110,2024-08-15,1379,4108,2.98
F05848,T110,2024-08-01,2051,6112,2.98
F05849,T110,2024-08-01,1345,4008,2.98
F05850,T110,2024-01-27,2086,6215,2.98
F05851,T110,2024-01-01,2086,6215,2.98
F05852,T110,2024-01-03,1183,3524,2.98
F05853,T110,2023-07-08,1608,4791,2.98
F05854,T110,2023-06-30,1568,4674,2.98
F05855,T110,2023-07-12,2431,7244,2.98
F05856,T110,2023-01-05,1738,5180,2.98
F05857,T110,2023-01-20,1913,5702,2.98
F05858,T110,2023-01-11,1866,5560,2.98
F05859,T110,2024-05-21,1764,5256,2.98
F05860,T110,2024-05-25,2262,6742,2.98
F05861,T110,2024-05-26,2245,6689,2.98
F05862,T110,2023-08-05,1923,5732,2.98
F05863,T110,2023-08-21,1768,5268,2.98
F05864,T110,2023-08-05,2028,6042,2.98
F05865,T110,2024-12-03,905,2698,2.98
F05866,T110,2024-12-11,673,2007,2.98
F05867,T110,2024-12-08,973,2899,2.98
F05868,T110,2024-03-26,1443,4300,2.98
F05869,T110,2024-03-19,1842,5489,2.98
F05870,T110,2024-03-14,1538,4583,2.98
F05871,T110,2024-03-14,2070,6168,2.98
F05872,T110,2023-06-02,1739,5181,2.98
F05873,T110,2023-06-04,1739,5181,2.98
F05874,T110,2023-06-15,1304,3886,2.98
F05875,T110,2024-06-02,1384,4125,2.98
F05876,T110,2024-05-31,1042,3104,2.98
F05877,T110,2024-06-02,1648,4911,2.98
F05878,T110,2023-04-12,1658,4941,2.98
F05879,T110,2023-04-25,1955,5827,2.98
F05880,T110,2023-04-11,1189,3543,2.98
F05881,T110,2023-03-31,1830,5454,2.98
F05882,T110,2023-02-08,2729,8132,2.98
F05883,T110,2023-02-15,2729,8132,2.98
F05884,T110,2023-02-09,1930,5752,2.98
F05885,T110,2023-11-20,1696,5055,2.98
F05886,T110,2023-11-18,1806,5382,2.98
F05887,T110,2023-11-07,1351,4025,2.98
F05888,T110,2023-10-09,1472,4388,2.98
F05889,T110,2023-10-06,1763,5255,2.98
F05890,T110,2023-10-24,1545,4605,2.98
F05891,T110,2024-09-22,1532,4566,2.98
F05892,T110,2024-09-16,922,2747,2.98
F05893,T110,2024-09-19,994,2961,2.98
F05894,T110,2023-05-26,1266,3772,2.98
F05895,T110,2023-05-14,1081,3222,2.98
F05896,T110,2023-05-20,1147,3418,2.98
F05897,T110,2024-10-19,2030,6048,2.98
F05898,T110,2024-09-30,2092,6233,2.98
F05899,T110,2024-10-09,1905,5678,2.98
F05900,T110,2024-10-02,2195,6542,2.98
F05901,T110,2024-02-27,1854,5524,2.98
F05902,T110,2024-02-13,1761,5248,2.98
F05903,T110,2024-02-10,1687,5027,2.98
F05904,T110,2024-07-08,1703,5074,2.98
F05905,T110,2024-07-10,1342,3999,2.98
F05906,T110,2024-07-13,1501,4472,2.98
F05907,T110,2023-03-15,1536,4577,2.98
F05908,T110,2023-03-11,1426,4250,2.98
F05909,T110,2023-03-16,1379,4110,2.98
F05910,T110,2023-03-04,2037,6071,2.98
F05911,T110,2023-09-26,2038,6072,2.98
F05912,T110,2023-09-23,1706,5084,2.98
F05913,T110,2023-09-05,2678,7979,2.98
F05914,T110,2024-04-05,567,1690,2.98
F05915,T110,2024-04-03,730,2176,2.98
F05916,T110,2024-04-12,886,2639,2.98
F05917,T110,2023-12-08,1590,4739,2.98
F05918,T110,2023-12-06,1122,3343,2.98
F05919,T110,2023-12-11,1356,4041,2.98
F05920,T110,2024-11-21,1551,4623,2.98
F05921,T110,2024-11-27,1904,5674,2.98
F05922,T110,2024-11-01,1939,5779,2.98
F05923,T111,2023-12-27,2192,5370,2.45
F05924,T111,2023-12-05,2212,5419,2.45
F05925,T111,2023-12-23,1574,3857,2.45
F05926,T111,2023-09-20,1688,4135,2.45
F05927,T111,2023-09-11,2092,5125,2.45
F05928,T111,2023-09-18,2829,6930,2.45
F05929,T111,2024-12-10,1657,4059,2.45
F05930,T111,2024-12-07,2253,5521,2.45
F05931,T111,2024-12-14,2806,6874,2.45
F05932,T111,2023-08-18,1048,2568,2.45
F05933,T111,2023-08-21,1647,4036,2.45
F05934,T111,2023-08-12,1362,3336,2.45
F05935,T111,2024-03-31,1243,3045,2.45
F05936,T111,2024-04-14,1436,3517,2.45
F05937,T111,2024-04-03,1505,3688,2.45
F05938,T111,2024-07-12,2207,5407,2.45
F05939,T111,2024-07-25,1714,4200,2.45
F05940,T111,2024-07-02,2424,5938,2.45
F05941,T111,2024-07-10,1891,4634,2.45
F05942,T111,2023-05-27,2187,5359,2.45
F05943,T111,2023-05-20,1500,3675,2.45
F05944,T111,2023-05-13,1479,3624,2.45
F05945,T111,2023-05-03,1958,4798,2.45
F05946,T111,2023-06-24,2602,6376,2.45
F05947,T111,2023-06-22,1797,4402,2.45
F05948,T111,2023-06-12,2582,6325,2.45
F05949,T111,2023-06-16,2416,5920,2.45
F05950,T111,2023-11-14,1683,4124,2.45
F05951,T111,2023-11-02,2593,6353,2.45
F05952,T111,2023-11-24,1842,4514,2.45
F05953,T111,2024-09-17,1913,4688,2.45
F05954,T111,2024-09-07,1620,3970,2.45
F05955,T111,2024-09-15,2304,5644,2.45
F05956,T111,2023-03-02,2551,6251,2.45
F05957,T111,2023-03-22,2253,5519,2.45
F05958,T111,2023-03-10,2965,7265,2.45
F05959,T111,2024-03-26,1791,4389,2.45
F05960,T111,2024-03-24,1836,4498,2.45
F05961,T111,2024-03-22,1615,3956,2.45
F05962,T111,2024-03-10,2079,5094,2.45
F05963,T111,2023-01-25,1662,4073,2.45
F05964,T111,2023-01-04,2504,6136,2.45
F05965,T111,2023-01-04,1862,4561,2.45
F05966,T111,2023-10-17,1699,4163,2.45
F05967,T111,2023-09-30,1304,3196,2.45
F05968,T111,2023-10-03,1201,2943,2.45
F05969,T111,2023-04-22,1735,4251,2.45
F05970,T111,2023-04-21,1167,2858,2.45
F05971,T111,2023-04-05,1764,4323,2.45
F05972,T111,2024-11-11,2766,6777,2.45
F05973,T111,2024-11-18,2328,5704,2.45
F05974,T111,2024-11-26,2711,6643,2.45
F05975,T111,2024-02-18,2760,6763,2.45
F05976,T111,2024-02-26,2167,5310,2.45
F05977,T111,2024-02-17,2031,4975,2.45
F05978,T111,2023-07-13,3241,7941,2.45
F05979,T111,2023-07-01,2058,5042,2.45
F05980,T111,2023-07-01,2830,6933,2.45
